date,year,quarter,market,group,tariff,tou,regulated,incumbent,consumer,retailer_type,power,price,smartmeter
2015 Q3,2015,3,IBERDROLA,IBERDROLA,2.0A,0,true,1,3856065,regulated,4.4,0.121974,0.45
2015 Q3,2015,3,IBERDROLA,IBERDROLA,2.0DHA,1,true,1,145720,regulated,5.5,0.09280521,0.45
2015 Q3,2015,3,IBERDROLA,IBERDROLA,2.1A,0,true,1,597,,,,0.45
2015 Q3,2015,3,IBERDROLA,IBERDROLA,2.1DHA,1,true,1,94,,,,0.45
2015 Q4,2015,4,IBERDROLA,IBERDROLA,2.1DHA,1,false,1,42359,commercial,12.5,0.14812057006666668,0.503333333
2015 Q4,2015,4,IBERDROLA,IBERDROLA,2.0A,0,false,1,4565203,commercial,4.4,0.12749133333333335,0.503333333
2015 Q4,2015,4,IBERDROLA,IBERDROLA,2.0DHA,1,false,1,323267,commercial,5.5,0.09574830166666666,0.503333333
2015 Q4,2015,4,IBERDROLA,IBERDROLA,2.1A,0,false,1,171776,commercial,12.0,0.1986215,0.503333333
2015 Q4,2015,4,IBERDROLA,IBERDROLA,2.0A,0,true,1,3774172,regulated,4.4,0.12253700000000001,0.503333333
2015 Q4,2015,4,IBERDROLA,IBERDROLA,2.0DHA,1,true,1,144368,regulated,5.5,0.092392045,0.503333333
2015 Q4,2015,4,IBERDROLA,IBERDROLA,2.1A,0,true,1,555,,,,0.503333333
2015 Q4,2015,4,IBERDROLA,IBERDROLA,2.1DHA,1,true,1,80,,,,0.503333333
2016 Q1,2016,1,IBERDROLA,IBERDROLA,2.1DHA,1,false,1,41850,commercial,12.5,0.14744090506666666,0.56
2016 Q1,2016,1,IBERDROLA,IBERDROLA,2.0A,0,false,1,4574956,commercial,4.4,0.1262834,0.56
2016 Q1,2016,1,IBERDROLA,IBERDROLA,2.0DHA,1,false,1,361509,commercial,5.5,0.09525347333333334,0.56
2016 Q1,2016,1,IBERDROLA,IBERDROLA,2.1A,0,false,1,169583,commercial,12.0,0.197129,0.56
2016 Q1,2016,1,IBERDROLA,IBERDROLA,2.0A,0,true,1,3708674,regulated,4.4,0.0959,0.56
2016 Q1,2016,1,IBERDROLA,IBERDROLA,2.0DHA,1,true,1,143889,regulated,5.5,0.06803889666666667,0.56
2016 Q1,2016,1,IBERDROLA,IBERDROLA,2.1A,0,true,1,529,,,,0.56
2016 Q1,2016,1,IBERDROLA,IBERDROLA,2.1DHA,1,true,1,84,,,,0.56
2016 Q2,2016,2,IBERDROLA,IBERDROLA,2.1DHA,1,false,1,41629,commercial,12.5,0.14744090506666666,0.62
2016 Q2,2016,2,IBERDROLA,IBERDROLA,2.0A,0,false,1,4587738,commercial,4.4,0.12480548888888887,0.62
2016 Q2,2016,2,IBERDROLA,IBERDROLA,2.0DHA,1,false,1,385488,commercial,5.5,0.09525347333333334,0.62
2016 Q2,2016,2,IBERDROLA,IBERDROLA,2.1A,0,false,1,167659,commercial,12.0,0.197129,0.62
2016 Q2,2016,2,IBERDROLA,IBERDROLA,2.0A,0,true,1,3655509,regulated,4.4,0.09173500000000001,0.62
2016 Q2,2016,2,IBERDROLA,IBERDROLA,2.0DHA,1,true,1,141887,regulated,5.5,0.06557906,0.62
2016 Q2,2016,2,IBERDROLA,IBERDROLA,2.1A,0,true,1,494,,,,0.62
2016 Q2,2016,2,IBERDROLA,IBERDROLA,2.1DHA,1,true,1,102,,,,0.62
2016 Q3,2016,3,IBERDROLA,IBERDROLA,2.1DHA,1,false,1,41370,commercial,12.5,0.14744090506666666,0.68
2016 Q3,2016,3,IBERDROLA,IBERDROLA,2.0A,0,false,1,4596550,commercial,4.4,0.1262834,0.68
2016 Q3,2016,3,IBERDROLA,IBERDROLA,2.0DHA,1,false,1,397527,commercial,5.5,0.09525347333333334,0.68
2016 Q3,2016,3,IBERDROLA,IBERDROLA,2.1A,0,false,1,166210,commercial,12.0,0.197129,0.68
2016 Q3,2016,3,IBERDROLA,IBERDROLA,2.0A,0,true,1,3612124,regulated,4.4,0.104251,0.68
2016 Q3,2016,3,IBERDROLA,IBERDROLA,2.0DHA,1,true,1,142862,regulated,5.5,0.07739009333333334,0.68
2016 Q3,2016,3,IBERDROLA,IBERDROLA,2.1A,0,true,1,467,,,,0.68
2016 Q3,2016,3,IBERDROLA,IBERDROLA,2.1DHA,1,true,1,85,,,,0.68
2016 Q4,2016,4,IBERDROLA,IBERDROLA,2.1DHA,1,false,1,41196,commercial,12.5,0.13393990337777775,0.73
2016 Q4,2016,4,IBERDROLA,IBERDROLA,2.0A,0,false,1,4558753,commercial,4.4,0.1273312,0.73
2016 Q4,2016,4,IBERDROLA,IBERDROLA,2.0DHA,1,false,1,451211,commercial,5.5,0.09525347333333334,0.73
2016 Q4,2016,4,IBERDROLA,IBERDROLA,2.1A,0,false,1,163513,commercial,12.0,0.18214944444444445,0.73
2016 Q4,2016,4,IBERDROLA,IBERDROLA,2.0A,0,true,1,3562443,regulated,4.4,0.12380466666666666,0.73
2016 Q4,2016,4,IBERDROLA,IBERDROLA,2.0DHA,1,true,1,144391,regulated,5.5,0.09516779333333332,0.73
2016 Q4,2016,4,IBERDROLA,IBERDROLA,2.1A,0,true,1,457,,,,0.73
2016 Q4,2016,4,IBERDROLA,IBERDROLA,2.1DHA,1,true,1,89,,,,0.73
2017 Q1,2017,1,IBERDROLA,IBERDROLA,2.1DHA,1,false,1,41784,commercial,12.5,0.13393990337777775,0.786666667
2017 Q1,2017,1,IBERDROLA,IBERDROLA,2.0A,0,false,1,4512994,commercial,4.4,0.125789,0.786666667
2017 Q1,2017,1,IBERDROLA,IBERDROLA,2.0DHA,1,false,1,548905,commercial,5.5,0.09525347333333334,0.786666667
2017 Q1,2017,1,IBERDROLA,IBERDROLA,2.1A,0,false,1,159979,commercial,12.0,0.17465966666666666,0.786666667
2017 Q1,2017,1,IBERDROLA,IBERDROLA,2.0A,0,true,1,3483371,regulated,4.4,0.12695466666666666,0.786666667
2017 Q1,2017,1,IBERDROLA,IBERDROLA,2.0DHA,1,true,1,145449,regulated,5.5,0.09813999,0.786666667
2017 Q1,2017,1,IBERDROLA,IBERDROLA,2.1A,0,true,1,448,,,,0.786666667
2017 Q1,2017,1,IBERDROLA,IBERDROLA,2.1DHA,1,true,1,85,,,,0.786666667
2017 Q2,2017,2,IBERDROLA,IBERDROLA,2.1DHA,1,false,1,42553,commercial,12.5,0.13393990337777775,0.83
2017 Q2,2017,2,IBERDROLA,IBERDROLA,2.0A,0,false,1,4487403,commercial,4.4,0.12464058333333333,0.83
2017 Q2,2017,2,IBERDROLA,IBERDROLA,2.0DHA,1,false,1,617384,commercial,5.5,0.09291902,0.83
2017 Q2,2017,2,IBERDROLA,IBERDROLA,2.1A,0,false,1,156898,commercial,12.0,0.1683715,0.83
2017 Q2,2017,2,IBERDROLA,IBERDROLA,2.0A,0,true,1,3427102,regulated,4.4,0.11269699999999999,0.83
2017 Q2,2017,2,IBERDROLA,IBERDROLA,2.0DHA,1,true,1,146311,regulated,5.5,0.08617084333333334,0.83
2017 Q2,2017,2,IBERDROLA,IBERDROLA,2.1A,0,true,1,439,,,,0.83
2017 Q2,2017,2,IBERDROLA,IBERDROLA,2.1DHA,1,true,1,85,,,,0.83
2017 Q3,2017,3,IBERDROLA,IBERDROLA,2.1DHA,1,false,1,43006,commercial,12.5,0.10693789999999999,0.876666667
2017 Q3,2017,3,IBERDROLA,IBERDROLA,2.0A,0,false,1,4458653,commercial,4.4,0.117988,0.876666667
2017 Q3,2017,3,IBERDROLA,IBERDROLA,2.0DHA,1,false,1,676766,commercial,5.5,0.08777460999999999,0.876666667
2017 Q3,2017,3,IBERDROLA,IBERDROLA,2.1A,0,false,1,154342,commercial,12.0,0.129721,0.876666667
2017 Q3,2017,3,IBERDROLA,IBERDROLA,2.0A,0,true,1,3382264,regulated,4.4,0.11323700000000002,0.876666667
2017 Q3,2017,3,IBERDROLA,IBERDROLA,2.0DHA,1,true,1,147117,regulated,5.5,0.08638722666666666,0.876666667
2017 Q3,2017,3,IBERDROLA,IBERDROLA,2.1A,0,true,1,431,,,,0.876666667
2017 Q3,2017,3,IBERDROLA,IBERDROLA,2.1DHA,1,true,1,82,,,,0.876666667
2017 Q4,2017,4,IBERDROLA,IBERDROLA,2.1DHA,1,false,1,44348,commercial,12.5,0.10693789999999999,0.916666667
2017 Q4,2017,4,IBERDROLA,IBERDROLA,2.0A,0,false,1,4409182,commercial,4.4,0.118988,0.916666667
2017 Q4,2017,4,IBERDROLA,IBERDROLA,2.0DHA,1,false,1,765364,commercial,5.5,0.08877460999999999,0.916666667
2017 Q4,2017,4,IBERDROLA,IBERDROLA,2.1A,0,false,1,152160,commercial,12.0,0.129721,0.916666667
2017 Q4,2017,4,IBERDROLA,IBERDROLA,2.0A,0,true,1,3334195,regulated,4.4,0.12797033333333332,0.916666667
2017 Q4,2017,4,IBERDROLA,IBERDROLA,2.0DHA,1,true,1,148126,regulated,5.5,0.09891256,0.916666667
2017 Q4,2017,4,IBERDROLA,IBERDROLA,2.1A,0,true,1,441,,,,0.916666667
2017 Q4,2017,4,IBERDROLA,IBERDROLA,2.1DHA,1,true,1,87,,,,0.916666667
2018 Q1,2018,1,IBERDROLA,IBERDROLA,2.1DHA,1,false,1,45529,commercial,12.5,0.10931072999999998,0.953666667
2018 Q1,2018,1,IBERDROLA,IBERDROLA,2.0A,0,false,1,4337145,commercial,4.4,0.123988,0.953666667
2018 Q1,2018,1,IBERDROLA,IBERDROLA,2.0DHA,1,false,1,853124,commercial,5.5,0.09576513999999998,0.953666667
2018 Q1,2018,1,IBERDROLA,IBERDROLA,2.1A,0,false,1,148971,commercial,12.0,0.131941,0.953666667
2018 Q1,2018,1,IBERDROLA,IBERDROLA,2.0A,0,true,1,3296261,regulated,4.4,0.116715,0.953666667
2018 Q1,2018,1,IBERDROLA,IBERDROLA,2.0DHA,1,true,1,153092,regulated,5.5,0.08830774333333334,0.953666667
2018 Q1,2018,1,IBERDROLA,IBERDROLA,2.1A,0,true,1,502,,,,0.953666667
2018 Q1,2018,1,IBERDROLA,IBERDROLA,2.1DHA,1,true,1,179,,,,0.953666667
2018 Q2,2018,2,IBERDROLA,IBERDROLA,2.1DHA,1,false,1,47076,commercial,12.5,0.11097739666666666,0.975333333
2018 Q2,2018,2,IBERDROLA,IBERDROLA,2.0A,0,false,1,4231483,commercial,4.4,0.12498799999999999,0.975333333
2018 Q2,2018,2,IBERDROLA,IBERDROLA,2.0DHA,1,false,1,964352,commercial,5.5,0.09726514000000001,0.975333333
2018 Q2,2018,2,IBERDROLA,IBERDROLA,2.1A,0,false,1,145703,commercial,12.0,0.133201,0.975333333
2018 Q2,2018,2,IBERDROLA,IBERDROLA,2.0A,0,true,1,3272523,regulated,4.4,0.11772366666666667,0.975333333
2018 Q2,2018,2,IBERDROLA,IBERDROLA,2.0DHA,1,true,1,159024,regulated,5.5,0.09141818000000002,0.975333333
2018 Q2,2018,2,IBERDROLA,IBERDROLA,2.1A,0,true,1,477,,,,0.975333333
2018 Q2,2018,2,IBERDROLA,IBERDROLA,2.1DHA,1,true,1,260,,,,0.975333333
2018 Q3,2018,3,IBERDROLA,IBERDROLA,2.1DHA,1,false,1,52133,commercial,12.5,0.11740739666666666,0.988
2018 Q3,2018,3,IBERDROLA,IBERDROLA,2.0A,0,false,1,4074831,commercial,4.4,0.12122132648333334,0.988
2018 Q3,2018,3,IBERDROLA,IBERDROLA,2.0DHA,1,false,1,1130123,commercial,5.5,0.10336180666666667,0.988
2018 Q3,2018,3,IBERDROLA,IBERDROLA,2.1A,0,false,1,139959,commercial,12.0,0.13881766666666667,0.988
2018 Q3,2018,3,IBERDROLA,IBERDROLA,2.0A,0,true,1,3244286,regulated,4.4,0.13254200000000002,0.988
2018 Q3,2018,3,IBERDROLA,IBERDROLA,2.0DHA,1,true,1,164400,regulated,5.5,0.10505404,0.988
2018 Q3,2018,3,IBERDROLA,IBERDROLA,2.1A,0,true,1,435,,,,0.988
2018 Q3,2018,3,IBERDROLA,IBERDROLA,2.1DHA,1,true,1,173,,,,0.988
2018 Q4,2018,4,IBERDROLA,IBERDROLA,2.1DHA,1,false,1,60248,commercial,12.5,0.12560073,0.994666667
2018 Q4,2018,4,IBERDROLA,IBERDROLA,2.0A,0,false,1,3899992,commercial,4.4,0.12906950000000003,0.994666667
2018 Q4,2018,4,IBERDROLA,IBERDROLA,2.0DHA,1,false,1,1303593,commercial,5.5,0.11155514000000001,0.994666667
2018 Q4,2018,4,IBERDROLA,IBERDROLA,2.1A,0,false,1,130070,commercial,12.0,0.147011,0.994666667
2018 Q4,2018,4,IBERDROLA,IBERDROLA,2.0A,0,true,1,3224693,regulated,4.4,0.13087000000000001,0.994666667
2018 Q4,2018,4,IBERDROLA,IBERDROLA,2.0DHA,1,true,1,180384,regulated,5.5,0.10230249000000001,0.994666667
2018 Q4,2018,4,IBERDROLA,IBERDROLA,2.1A,0,true,1,378,,,,0.994666667
2018 Q4,2018,4,IBERDROLA,IBERDROLA,2.1DHA,1,true,1,136,,,,0.994666667
2019 Q1,2019,1,IBERDROLA,IBERDROLA,2.0A,0,false,1,3746515,commercial,4.4,0.13247504999999998,0.997
2019 Q1,2019,1,IBERDROLA,IBERDROLA,2.0DHA,1,false,1,1456307,commercial,5.5,0.11255514000000001,0.997
2019 Q1,2019,1,IBERDROLA,IBERDROLA,2.1A,0,false,1,124702,commercial,12.0,0.148011,0.997
2019 Q1,2019,1,IBERDROLA,IBERDROLA,2.1DHA,1,false,1,62762,commercial,12.5,0.12660073,0.997
2019 Q1,2019,1,IBERDROLA,IBERDROLA,2.0A,0,true,1,3197534,regulated,4.4,0.12170633333333332,0.997
2019 Q1,2019,1,IBERDROLA,IBERDROLA,2.0DHA,1,true,1,199091,regulated,5.5,0.09403913000000001,0.997
2019 Q1,2019,1,IBERDROLA,IBERDROLA,2.1A,0,true,1,369,,,,0.997
2019 Q1,2019,1,IBERDROLA,IBERDROLA,2.1DHA,1,true,1,150,,,,0.997
2019 Q2,2019,2,IBERDROLA,IBERDROLA,2.0A,0,false,1,3636311,commercial,4.4,0.140462325,0.997
2019 Q2,2019,2,IBERDROLA,IBERDROLA,2.0DHA,1,false,1,1559966,commercial,5.5,0.11801058600000001,0.997
2019 Q2,2019,2,IBERDROLA,IBERDROLA,2.1A,0,false,1,119783,commercial,12.0,0.15141780000000002,0.997
2019 Q2,2019,2,IBERDROLA,IBERDROLA,2.1DHA,1,false,1,64298,commercial,12.5,0.14394815106666667,0.997
2019 Q2,2019,2,IBERDROLA,IBERDROLA,2.0A,0,true,1,3166096,regulated,4.4,0.11177033333333335,0.997
2019 Q2,2019,2,IBERDROLA,IBERDROLA,2.0DHA,1,true,1,211820,regulated,5.5,0.0855713,0.997
2019 Q2,2019,2,IBERDROLA,IBERDROLA,2.1A,0,true,1,408,,,,0.997
2019 Q2,2019,2,IBERDROLA,IBERDROLA,2.1DHA,1,true,1,146,,,,0.997
2019 Q3,2019,3,IBERDROLA,IBERDROLA,2.0A,0,false,1,3538468,commercial,4.4,0.134721075,0.997666667
2019 Q3,2019,3,IBERDROLA,IBERDROLA,2.0DHA,1,false,1,1653888,commercial,5.5,0.112774386,0.997666667
2019 Q3,2019,3,IBERDROLA,IBERDROLA,2.1A,0,false,1,116533,commercial,12.0,0.1454178,0.997666667
2019 Q3,2019,3,IBERDROLA,IBERDROLA,2.1DHA,1,false,1,65213,commercial,12.5,0.13765354804444443,0.997666667
2019 Q3,2019,3,IBERDROLA,IBERDROLA,2.0A,0,true,1,3139838,regulated,4.4,0.10723266666666666,0.997666667
2019 Q3,2019,3,IBERDROLA,IBERDROLA,2.0DHA,1,true,1,224751,regulated,5.5,0.08048871,0.997666667
2019 Q3,2019,3,IBERDROLA,IBERDROLA,2.1A,0,true,1,478,,,,0.997666667
2019 Q3,2019,3,IBERDROLA,IBERDROLA,2.1DHA,1,true,1,162,,,,0.997666667
2019 Q4,2019,4,IBERDROLA,IBERDROLA,2.0A,0,false,1,3410393,commercial,4.4,0.131334825,0.998
2019 Q4,2019,4,IBERDROLA,IBERDROLA,2.0DHA,1,false,1,1767432,commercial,5.5,0.109774386,0.998
2019 Q4,2019,4,IBERDROLA,IBERDROLA,2.1A,0,false,1,112981,commercial,12.0,0.1424178,0.998
2019 Q4,2019,4,IBERDROLA,IBERDROLA,2.1DHA,1,false,1,65481,commercial,12.5,0.131653548,0.998
2019 Q4,2019,4,IBERDROLA,IBERDROLA,2.0A,0,true,1,3108300,regulated,4.4,0.10447433333333334,0.998
2019 Q4,2019,4,IBERDROLA,IBERDROLA,2.0DHA,1,true,1,241091,regulated,5.5,0.07677016333333332,0.998
2019 Q4,2019,4,IBERDROLA,IBERDROLA,2.1A,0,true,1,489,,,,0.998
2019 Q4,2019,4,IBERDROLA,IBERDROLA,2.1DHA,1,true,1,206,,,,0.998
2011 Q1,2011,1,IBERDROLA,NATURGY,2.0A,0,false,0,112559,,,,
2011 Q1,2011,1,IBERDROLA,NATURGY,2.1A,0,false,0,24301,,,,
2011 Q1,2011,1,IBERDROLA,NATURGY,2.1DHA,1,false,0,4615,,,,
2011 Q1,2011,1,IBERDROLA,NATURGY,2.0DHA,1,false,0,1026,,,,
2011 Q2,2011,2,IBERDROLA,NATURGY,2.0A,0,false,0,137729,,,,
2011 Q2,2011,2,IBERDROLA,NATURGY,2.1A,0,false,0,25993,,,,
2011 Q2,2011,2,IBERDROLA,NATURGY,2.1DHA,1,false,0,4936,,,,
2011 Q2,2011,2,IBERDROLA,NATURGY,2.0DHA,1,false,0,1477,,,,
2011 Q3,2011,3,IBERDROLA,NATURGY,2.0A,0,false,0,174090,,,,
2011 Q3,2011,3,IBERDROLA,NATURGY,2.1A,0,false,0,27998,,,,
2011 Q3,2011,3,IBERDROLA,NATURGY,2.1DHA,1,false,0,5378,,,,
2011 Q3,2011,3,IBERDROLA,NATURGY,2.0DHA,1,false,0,2266,,,,
2011 Q4,2011,4,IBERDROLA,NATURGY,2.0A,0,false,0,213279,commercial,4.4,0.142319,
2011 Q4,2011,4,IBERDROLA,NATURGY,2.1A,0,false,0,29859,,,,
2011 Q4,2011,4,IBERDROLA,NATURGY,2.0DHA,1,false,0,3231,commercial,5.5,0.09977267000000001,
2011 Q4,2011,4,IBERDROLA,NATURGY,2.1DHA,1,false,0,5912,,,,
2012 Q1,2012,1,IBERDROLA,NATURGY,2.0A,0,false,0,241255,commercial,4.4,0.142349,
2012 Q1,2012,1,IBERDROLA,NATURGY,2.1A,0,false,0,32571,,,,
2012 Q1,2012,1,IBERDROLA,NATURGY,2.0DHA,1,false,0,4761,commercial,5.5,0.09980267,
2012 Q1,2012,1,IBERDROLA,NATURGY,2.1DHA,1,false,0,6330,,,,
2012 Q2,2012,2,IBERDROLA,NATURGY,2.0A,0,false,0,278508,commercial,4.4,0.14216133333333333,
2012 Q2,2012,2,IBERDROLA,NATURGY,2.1A,0,false,0,34863,,,,
2012 Q2,2012,2,IBERDROLA,NATURGY,2.0DHA,1,false,0,6131,commercial,5.5,0.09760020666666668,
2012 Q2,2012,2,IBERDROLA,NATURGY,2.1DHA,1,false,0,6726,,,,
2012 Q3,2012,3,IBERDROLA,NATURGY,2.0A,0,false,0,288167,commercial,4.4,0.149198,
2012 Q3,2012,3,IBERDROLA,NATURGY,2.1A,0,false,0,35538,,,,
2012 Q3,2012,3,IBERDROLA,NATURGY,2.0DHA,1,false,0,6349,commercial,5.5,0.10519634000000001,
2012 Q3,2012,3,IBERDROLA,NATURGY,2.1DHA,1,false,0,6949,,,,
2012 Q4,2012,4,IBERDROLA,NATURGY,2.0A,0,false,0,303166,commercial,4.4,0.14557799999999999,
2012 Q4,2012,4,IBERDROLA,NATURGY,2.1A,0,false,0,34898,,,,
2012 Q4,2012,4,IBERDROLA,NATURGY,2.0DHA,1,false,0,6565,commercial,5.5,0.09846144000000001,
2012 Q4,2012,4,IBERDROLA,NATURGY,2.1DHA,1,false,0,6982,,,,
2013 Q1,2013,1,IBERDROLA,NATURGY,2.0A,0,false,0,316770,commercial,4.4,0.15093800000000002,
2013 Q1,2013,1,IBERDROLA,NATURGY,2.1A,0,false,0,33615,,,,
2013 Q1,2013,1,IBERDROLA,NATURGY,2.0DHA,1,false,0,6770,commercial,5.5,0.10319114,
2013 Q1,2013,1,IBERDROLA,NATURGY,2.1DHA,1,false,0,6877,,,,
2013 Q2,2013,2,IBERDROLA,NATURGY,2.0A,0,false,0,335760,commercial,4.4,0.138658,
2013 Q2,2013,2,IBERDROLA,NATURGY,2.1A,0,false,0,32642,,,,
2013 Q2,2013,2,IBERDROLA,NATURGY,2.0DHA,1,false,0,7239,commercial,5.5,0.09364444,
2013 Q2,2013,2,IBERDROLA,NATURGY,2.1DHA,1,false,0,6639,,,,
2013 Q3,2013,3,IBERDROLA,NATURGY,2.0A,0,false,0,359647,commercial,4.4,0.1302326666666667,
2013 Q3,2013,3,IBERDROLA,NATURGY,2.0DHA,1,false,0,8839,commercial,5.5,0.09141991333333332,
2013 Q3,2013,3,IBERDROLA,NATURGY,2.1A,0,false,0,32319,,,,
2013 Q3,2013,3,IBERDROLA,NATURGY,2.1DHA,1,false,0,6867,,,,
2013 Q4,2013,4,IBERDROLA,NATURGY,2.0A,0,false,0,385394,commercial,4.4,0.130485,
2013 Q4,2013,4,IBERDROLA,NATURGY,2.0DHA,1,false,0,9802,commercial,5.5,0.08972894999999999,
2013 Q4,2013,4,IBERDROLA,NATURGY,2.1A,0,false,0,32798,,,,
2013 Q4,2013,4,IBERDROLA,NATURGY,2.1DHA,1,false,0,6929,,,,
2014 Q1,2014,1,IBERDROLA,NATURGY,2.0A,0,false,0,399590,commercial,4.4,0.12716966666666668,
2014 Q1,2014,1,IBERDROLA,NATURGY,2.0DHA,1,false,0,11026,commercial,5.5,0.08943688999999999,
2014 Q1,2014,1,IBERDROLA,NATURGY,2.1A,0,false,0,33716,,,,
2014 Q1,2014,1,IBERDROLA,NATURGY,2.1DHA,1,false,0,7088,,,,
2014 Q2,2014,2,IBERDROLA,NATURGY,2.0A,0,false,0,416809,commercial,4.4,0.1403155,
2014 Q2,2014,2,IBERDROLA,NATURGY,2.0DHA,1,false,0,12815,commercial,5.5,0.10861015,
2014 Q2,2014,2,IBERDROLA,NATURGY,2.1A,0,false,0,34409,,,,
2014 Q2,2014,2,IBERDROLA,NATURGY,2.1DHA,1,false,0,7196,,,,
2014 Q3,2014,3,IBERDROLA,NATURGY,2.0A,0,false,0,432544,commercial,4.4,0.13172233333333336,
2014 Q3,2014,3,IBERDROLA,NATURGY,2.0DHA,1,false,0,13548,commercial,5.5,0.09975485666666666,
2014 Q3,2014,3,IBERDROLA,NATURGY,2.1A,0,false,0,34741,,,,
2014 Q3,2014,3,IBERDROLA,NATURGY,2.1DHA,1,false,0,7192,,,,
2014 Q4,2014,4,IBERDROLA,NATURGY,2.0A,0,false,0,456161,commercial,4.4,0.13946666666666668,
2014 Q4,2014,4,IBERDROLA,NATURGY,2.0DHA,1,false,0,14882,commercial,5.5,0.10703588000000001,
2014 Q4,2014,4,IBERDROLA,NATURGY,2.1A,0,false,0,33744,,,,
2014 Q4,2014,4,IBERDROLA,NATURGY,2.1DHA,1,false,0,7123,,,,
2015 Q1,2015,1,IBERDROLA,NATURGY,2.0A,0,false,0,477918,commercial,4.4,0.14295416666666666,
2015 Q1,2015,1,IBERDROLA,NATURGY,2.0DHA,1,false,0,16570,commercial,5.5,0.1091442625,
2015 Q1,2015,1,IBERDROLA,NATURGY,2.1A,0,false,0,32557,,,,
2015 Q1,2015,1,IBERDROLA,NATURGY,2.1DHA,1,false,0,6932,,,,
2015 Q2,2015,2,IBERDROLA,NATURGY,2.0A,0,false,0,504634,commercial,4.4,0.13557083333333333,
2015 Q2,2015,2,IBERDROLA,NATURGY,2.0DHA,1,false,0,18156,commercial,5.5,0.10398596833333333,
2015 Q2,2015,2,IBERDROLA,NATURGY,2.1A,0,false,0,32259,,,,
2015 Q2,2015,2,IBERDROLA,NATURGY,2.1DHA,1,false,0,6952,,,,
2015 Q3,2015,3,IBERDROLA,NATURGY,2.0A,0,false,0,511914,commercial,4.4,0.13782733333333336,0.45
2015 Q3,2015,3,IBERDROLA,NATURGY,2.0DHA,1,false,0,19050,commercial,5.5,0.107971875,0.45
2015 Q3,2015,3,IBERDROLA,NATURGY,2.1A,0,false,0,31639,,,,0.45
2015 Q3,2015,3,IBERDROLA,NATURGY,2.1DHA,1,false,0,6801,,,,0.45
2015 Q4,2015,4,IBERDROLA,NATURGY,2.0A,0,false,0,507436,commercial,4.4,0.1326925,0.503333333
2015 Q4,2015,4,IBERDROLA,NATURGY,2.0DHA,1,false,0,19913,commercial,5.5,0.10256822,0.503333333
2015 Q4,2015,4,IBERDROLA,NATURGY,2.1A,0,false,0,31582,,,,0.503333333
2015 Q4,2015,4,IBERDROLA,NATURGY,2.1DHA,1,false,0,6771,,,,0.503333333
2016 Q1,2016,1,IBERDROLA,NATURGY,2.0A,0,false,0,506817,commercial,4.4,0.13082322222222223,0.56
2016 Q1,2016,1,IBERDROLA,NATURGY,2.0DHA,1,false,0,20950,commercial,5.5,0.10227431722222223,0.56
2016 Q1,2016,1,IBERDROLA,NATURGY,2.1A,0,false,0,32085,,,,0.56
2016 Q1,2016,1,IBERDROLA,NATURGY,2.1DHA,1,false,0,6950,,,,0.56
2016 Q2,2016,2,IBERDROLA,NATURGY,2.0A,0,false,0,508861,commercial,4.4,0.134026,0.62
2016 Q2,2016,2,IBERDROLA,NATURGY,2.0DHA,1,false,0,21072,commercial,5.5,0.10981223666666666,0.62
2016 Q2,2016,2,IBERDROLA,NATURGY,2.1A,0,false,0,31934,,,,0.62
2016 Q2,2016,2,IBERDROLA,NATURGY,2.1DHA,1,false,0,6492,,,,0.62
2016 Q3,2016,3,IBERDROLA,NATURGY,2.0A,0,false,0,510007,commercial,4.4,0.137336,0.68
2016 Q3,2016,3,IBERDROLA,NATURGY,2.0DHA,1,false,0,21726,commercial,5.5,0.11310527,0.68
2016 Q3,2016,3,IBERDROLA,NATURGY,2.1A,0,false,0,31194,,,,0.68
2016 Q3,2016,3,IBERDROLA,NATURGY,2.1DHA,1,false,0,6490,,,,0.68
2016 Q4,2016,4,IBERDROLA,NATURGY,2.0A,0,false,0,518146,commercial,4.4,0.13502211111111115,0.73
2016 Q4,2016,4,IBERDROLA,NATURGY,2.0DHA,1,false,0,23595,commercial,5.5,0.10931094333333334,0.73
2016 Q4,2016,4,IBERDROLA,NATURGY,2.1A,0,false,0,30393,,,,0.73
2016 Q4,2016,4,IBERDROLA,NATURGY,2.1DHA,1,false,0,6390,,,,0.73
2017 Q1,2017,1,IBERDROLA,NATURGY,2.0A,0,false,0,525531,commercial,4.4,0.13642177777777778,0.786666667
2017 Q1,2017,1,IBERDROLA,NATURGY,2.0DHA,1,false,0,26020,commercial,5.5,0.10847033333333334,0.786666667
2017 Q1,2017,1,IBERDROLA,NATURGY,2.1A,0,false,0,29795,,,,0.786666667
2017 Q1,2017,1,IBERDROLA,NATURGY,2.1DHA,1,false,0,6291,,,,0.786666667
2017 Q2,2017,2,IBERDROLA,NATURGY,2.0A,0,false,0,527854,commercial,4.4,0.13782488888888889,0.83
2017 Q2,2017,2,IBERDROLA,NATURGY,2.0DHA,1,false,0,27781,commercial,5.5,0.10886846555555556,0.83
2017 Q2,2017,2,IBERDROLA,NATURGY,2.1A,0,false,0,29238,,,,0.83
2017 Q2,2017,2,IBERDROLA,NATURGY,2.1DHA,1,false,0,6235,,,,0.83
2017 Q3,2017,3,IBERDROLA,NATURGY,2.0A,0,false,0,528565,commercial,4.4,0.13846933333333333,0.876666667
2017 Q3,2017,3,IBERDROLA,NATURGY,2.1A,0,false,0,28892,,,,0.876666667
