date,market,group,tariff,regulated,consumers,yearly_consumption,power,tou,incumbent,share,share_reg,share_others,year,quarter,retailer_type,contracted_power,energy_price,total_bill,energy_consumption,power_bill,energy_bill,gas_price,variable,retailing_cost,smartmeter,ordered_quarter,energy_price_lag,gas_price_lag,retailing_cost_lag
2012-03-28,IBERDROLA,NATURGY,2.0A,false,241255,757177629,2.0,0,0,0.0231194058785609,0.612274947430196,0.0046693044763129465,2012,1,commercial,4.4,14.2349,517.8327676,3000.0,90.7857676,427.047,24.85431200812388,,,,5,14.2319,24.7368278750952,
2012-06-28,IBERDROLA,NATURGY,2.0A,false,278508,869537011,2.0,0,0,0.02666666921995483,0.5862183335217979,0.005531954130050519,2012,2,commercial,4.4,14.216133333333334,522.8140316,3000.0,96.3300316,426.484,24.80399649339934,,,,6,14.2349,24.85431200812388,
2012-09-28,IBERDROLA,NATURGY,2.0A,false,288167,894394704,2.0,0,0,0.027579687578808985,0.5660316773959343,0.005766269548337119,2012,3,commercial,4.4,14.9198,543.9240316,3000.0,96.3300316,447.594,25.03041228738258,,,,7,14.216133333333334,24.80399649339934,
2012-12-28,IBERDROLA,NATURGY,2.0A,false,303166,922868807,2.0,0,0,0.02899708198486244,0.5413885076803061,0.005728522440634442,2012,4,commercial,4.4,14.557799999999999,533.0640316,3000.0,96.3300316,436.734,28.37269306930692,,,,8,14.9198,25.03041228738258,
2013-03-28,IBERDROLA,NATURGY,2.0A,false,316770,940308147,2.0,0,0,0.030312831637803912,0.516653732094549,0.005924289212566854,2013,1,commercial,4.4,15.093800000000002,549.1440316000001,3000.0,96.3300316,452.814,29.174061269030133,,,,9,14.557799999999999,28.37269306930692,
2013-06-28,IBERDROLA,NATURGY,2.0A,false,335760,966742105,2.0,0,0,0.03211114419095381,0.49806243827216873,0.006176345612925864,2013,2,commercial,4.4,13.8658,512.3040316,3000.0,96.3300316,415.974,27.464615384615392,,,,10,15.093800000000002,29.174061269030133,
2013-09-28,IBERDROLA,NATURGY,2.0A,false,359647,1017870503,2.0,0,0,0.03439556404939728,0.48138172145280655,0.006504177472453433,2013,3,commercial,4.4,13.02326666666667,527.379798,3000.0,136.681798,390.69800000000004,27.17554380438044,,,,11,13.8658,27.464615384615392,
2013-12-28,IBERDROLA,NATURGY,2.0A,false,385394,1070974273,2.0,0,0,0.03683840154406349,0.4595269279143271,0.007158078584588079,2013,4,commercial,4.4,13.048499999999999,548.3126812,3000.0,156.8576812,391.455,29.133403249555723,cost_com,56.134488071754795,,12,13.02326666666667,27.17554380438044,
2014-03-28,IBERDROLA,NATURGY,2.0A,false,399590,1101550683,2.0,0,0,0.03819281161946926,0.43725775249368215,0.008816490225989349,2014,1,commercial,4.4,12.716966666666668,557.1222766666667,3000.0,175.61327666666668,381.509,26.22592808890263,cost_com,41.32708791676314,,13,13.048499999999999,29.133403249555723,56.134488071754795
2014-06-28,IBERDROLA,NATURGY,2.0A,false,416809,1129285165,2.0,0,0,0.0398143476424359,0.41844252844687085,0.009546162535698887,2014,2,commercial,4.4,14.031550000000001,594.0543345333334,3000.0,173.10783453333332,420.9465,19.941854379284077,cost_com,51.3346609800098,,14,12.716966666666668,26.22592808890263,41.32708791676314
2014-09-28,IBERDROLA,NATURGY,2.0A,false,432544,1145759552,2.0,0,0,0.04130504949417205,0.40298282839664856,0.01004169237027714,2014,3,commercial,4.4,13.172233333333336,571.2081664000001,3000.0,176.04116640000004,395.167,19.140629987998793,cost_com,62.559251009538215,,15,14.031550000000001,19.941854379284077,51.3346609800098
2014-12-28,IBERDROLA,NATURGY,2.0A,false,456161,1186888869,2.0,0,0,0.043524267139717875,0.3914480956409706,0.010728570933780305,2014,4,commercial,4.4,13.946666666666669,590.11594,3000.0,171.71594000000002,418.3999999999999,22.970609375,cost_com,63.01007042678492,,16,13.172233333333336,19.140629987998793,62.559251009538215
2015-03-28,IBERDROLA,NATURGY,2.0A,false,477918,1216993954,2.0,0,0,0.045583480916892585,0.38344478721642783,0.011563499336541638,2015,1,commercial,4.4,14.295416666666666,599.1866583999999,3000.0,170.3241584,428.8625,21.19644444444444,cost_com,60.74430593351563,,17,13.946666666666669,22.970609375,63.01007042678492
2015-06-28,IBERDROLA,NATURGY,2.0A,false,504634,1282346838,2.0,0,0,0.04811174596879144,0.3754070774607939,0.012391896491397006,2015,2,commercial,4.4,13.557083333333333,582.9034072,3000.0,176.1909072,406.71250000000003,20.685174603174598,cost_com,61.12545415480955,,18,14.295416666666666,21.19644444444444,60.74430593351563
2015-09-28,IBERDROLA,NATURGY,2.0A,false,511914,1303911265,2.0,0,0,0.04876549231319107,0.3673330053811092,0.013149747405659119,2015,3,commercial,4.4,13.782733333333336,587.2162112,3000.0,173.7342112,413.48199999999997,19.784681818181813,cost_com,66.4008429698653,0.45,19,13.557083333333333,20.685174603174598,61.12545415480955
2015-12-28,IBERDROLA,NATURGY,2.0A,false,507436,1303513299,2.0,0,0,0.04829533097990404,0.35920763586952126,0.012672199328881481,2015,4,commercial,4.4,13.26925,578.1551383999999,3000.0,180.07763839999998,398.0775,17.250215384615387,cost_com,61.91720304206288,0.503333333333333,20,13.782733333333336,19.784681818181813,66.4008429698653
2016-03-28,IBERDROLA,NATURGY,2.0A,false,506817,1288544685,2.0,0,0,0.048195340918297754,0.352673268230598,0.013800731312189209,2016,1,commercial,4.4,13.082322222222222,572.5473050666666,3000.0,180.07763839999998,392.4696666666666,16.677032967032964,cost_com,41.07921404084841,0.56,21,13.26925,17.250215384615387,61.91720304206288
2016-06-28,IBERDROLA,NATURGY,2.0A,false,508861,1274337328,2.0,0,0,0.04833424059986544,0.34721908639289223,0.014403263841877834,2016,2,commercial,4.4,13.402600000000001,579.698916,3000.0,177.620916,402.078,13.77505494505494,cost_com,38.340854277155344,0.62,22,13.082322222222222,16.677032967032964,41.07921404084841
2016-09-28,IBERDROLA,NATURGY,2.0A,false,510007,1268610696,2.0,0,0,0.048389308083190134,0.34271721970617086,0.015331325109730738,2016,3,commercial,4.4,13.733600000000001,582.8088280000001,3000.0,170.800828,412.008,15.913043478260867,cost_com,48.9296041975602,0.68,23,13.402600000000001,13.77505494505494,38.340854277155344
2016-12-28,IBERDROLA,NATURGY,2.0A,false,518146,1273957444,2.0,0,0,0.049167075881472413,0.3380416046913809,0.016296380643309398,2016,4,commercial,4.4,13.502211111111114,581.550568,3000.0,176.48423466666665,405.0663333333334,21.726630434782614,cost_com,64.79191103079087,0.73,24,13.733600000000001,15.913043478260867,48.9296041975602
2017-03-28,IBERDROLA,NATURGY,2.0A,false,525531,1291362999,2.0,0,0,0.04981500811590752,0.3301882374887816,0.017710157643114673,2017,1,commercial,4.4,13.642177777777778,590.2962933333333,3000.0,181.03095999999996,409.26533333333333,25.128111111111107,cost_com,65.54420001143703,0.786666666666667,25,13.502211111111114,21.726630434782614,64.79191103079087
2017-06-28,IBERDROLA,NATURGY,2.0A,false,527854,1286727768,2.0,0,0,0.049963113615931434,0.3243864526921949,0.018894404230471656,2017,2,commercial,4.4,13.782488888888889,594.5056266666667,3000.0,181.03095999999996,413.4746666666667,17.81175824175824,cost_com,54.35361248986845,0.83,26,13.642177777777778,25.128111111111107,65.54420001143703
2017-09-28,IBERDROLA,NATURGY,2.0A,false,528565,1281522361,2.0,0,0,0.04997740183508446,0.3198031784933548,0.01987844267441245,2017,3,commercial,4.4,13.846933333333332,596.43896,3000.0,181.03095999999996,415.40799999999996,16.99130434782608,cost_com,55.41793205276342,0.876666666666667,27,13.782488888888889,17.81175824175824,54.35361248986845
2017-12-28,IBERDROLA,NATURGY,2.0A,false,525659,1269933313,2.0,0,0,0.04963781024752757,0.31484696112547333,0.021145448994706367,2017,4,commercial,4.4,14.050266666666666,602.5390304,3000.0,181.0310304,421.508,23.71152173913044,cost_com,66.34992796762626,0.916666666666667,28,13.846933333333332,16.99130434782608,55.41793205276342
2018-03-28,IBERDROLA,NATURGY,2.0A,false,520474,1248177996,2.0,0,0,0.04909536446804661,0.3109302965696803,0.0222902202619569,2018,1,commercial,4.4,14.285066666666665,609.5829600000001,3000.0,181.03095999999996,428.55199999999996,22.231777777777776,cost_com,56.58017998501195,0.953666666666667,29,14.050266666666666,23.71152173913044,66.34992796762626
2018-06-28,IBERDROLA,NATURGY,2.0A,false,505038,1212396513,2.0,0,0,0.047582075023466563,0.30832023511502077,0.02318043112522952,2018,2,commercial,4.4,14.349488888888887,611.5156618666666,3000.0,181.03099519999998,430.48466666666667,22.10758241758242,cost_com,59.15560580695156,0.975333333333333,30,14.285066666666665,22.231777777777776,56.58017998501195
2018-09-28,IBERDROLA,NATURGY,2.0A,false,494867,1179262307,2.0,0,0,0.04660669519825789,0.3055476496472291,0.023940806585986844,2018,3,commercial,4.4,14.206955555555556,615.2453122666667,3000.0,189.03664559999996,426.2086666666667,26.791847826086954,cost_com,72.09066251905138,0.988,31,14.349488888888887,22.10758241758242,59.15560580695156
2018-12-28,IBERDROLA,NATURGY,2.0A,false,446862,1045543809,2.0,0,0,0.04205724375040588,0.30349794684092085,0.024280359036958746,2018,4,commercial,4.4,14.552233333333334,627.5714224,3000.0,191.00442239999998,436.567,26.06554347826087,cost_com,68.92695041200786,0.994666666666667,32,14.206955555555556,26.791847826086954,72.09066251905138
2019-03-28,IBERDROLA,NATURGY,2.0A,false,375324,863134768,2.0,0,0,0.03529841618714018,0.3007212059568029,0.02417180285501066,2019,1,commercial,4.4,14.695944444444445,624.0116485333333,3000.0,183.13331519999997,440.87833333333333,21.399111111111118,cost_com,60.97532713086873,0.997,33,14.552233333333334,26.06554347826087,68.92695041200786
2019-06-28,IBERDROLA,NATURGY,2.0A,false,288933,638887853,2.0,0,0,0.02714498643140567,0.2974517724196536,0.024418772339327127,2019,2,commercial,4.4,13.518555000000001,599.5127353500001,3000.0,193.95608535,405.55665,14.987692307692306,cost_com,53.96070698317025,0.997,34,14.695944444444445,21.399111111111118,60.97532713086873
2019-09-28,IBERDROLA,NATURGY,2.0A,false,274908,590188269,2.0,0,0,0.025801755181600026,0.2946925203554813,0.024684493793492853,2019,3,commercial,4.4,13.681491944444444,605.3712804666667,3000.0,194.92652213333335,410.4447583333333,12.6529347826087,cost_com,50.99766192330744,0.997666666666667,35,13.518555000000001,14.987692307692306,53.96070698317025
2019-12-28,IBERDROLA,NATURGY,2.0A,false,223525,474298633,2.0,0,0,0.02095897348334717,0.2914518612159177,0.025103135214891714,2019,4,commercial,4.4,13.616635166666665,601.22875316,3000.0,192.72969816,408.499055,12.870326086956524,cost_com,47.115565525481394,0.998,36,13.681491944444444,12.6529347826087,50.99766192330744
2011-03-28,IBERDROLA,NATURGY,2.0DHA,false,1026,11276925,2.0,1,0,9.883256203477173e-5,0.0224450096973431,2.7357161420930963e-5,2011,1,,,,,,,,24.218298267326727,,,,1,,,
2011-06-28,IBERDROLA,NATURGY,2.0DHA,false,1477,19740908,2.0,1,0,0.00014205821482164433,0.02151292287325772,5.424565549045863e-5,2011,2,,,,,,,,24.724852532872333,,,,2,,24.218298267326727,
2011-09-28,IBERDROLA,NATURGY,2.0DHA,false,2266,27782168,2.0,1,0,0.00021768463855415898,0.020885044642642712,8.300067418834659e-5,2011,3,,,,,,,,23.921590159015903,,,,3,,24.724852532872333,
2011-12-28,IBERDROLA,NATURGY,2.0DHA,false,3231,38221581,2.0,1,0,0.0003098736327461335,0.020010586150288615,9.964676707620945e-5,2011,4,commercial,5.5,9.977267000000001,612.3455595,5000.0,113.4822095,498.86335,24.7368278750952,,,,4,,23.921590159015903,
2012-03-28,IBERDROLA,NATURGY,2.0DHA,false,4761,57256463,2.0,1,0,0.00045624543071782326,0.018906442662713883,0.00013818649676435648,2012,1,commercial,5.5,9.980267,612.4955595,5000.0,113.4822095,499.01335,24.85431200812388,,,,5,,24.7368278750952,
2012-06-28,IBERDROLA,NATURGY,2.0DHA,false,6131,73421556,2.0,1,0,0.0005870328643613219,0.018189114202738804,0.00020260341559102222,2012,2,commercial,5.5,9.760020666666668,608.4135728333333,5000.0,120.4125395,488.0010333333333,24.80399649339934,,,,6,,24.85431200812388,
2012-09-28,IBERDROLA,NATURGY,2.0DHA,false,6349,76993414,2.0,1,0,0.0006076456930802565,0.01762670187929911,0.00026510924079891485,2012,3,commercial,5.5,10.519634000000002,646.3942395,5000.0,120.4125395,525.9817,25.03041228738258,,,,7,,24.80399649339934,
2012-12-28,IBERDROLA,NATURGY,2.0DHA,false,6565,74051872,2.0,1,0,0.0006279260973546569,0.016984324898623174,0.00032893188862188346,2012,4,commercial,5.5,9.846144,612.7197395000001,5000.0,120.4125395,492.3072,28.37269306930692,,,,8,,25.03041228738258,
2013-03-28,IBERDROLA,NATURGY,2.0DHA,false,6770,71623284,2.0,1,0,0.0006478450301099614,0.016461962310156047,0.0004861230063454363,2013,1,commercial,5.5,10.319114,636.3682395,5000.0,120.4125395,515.9557,29.174061269030133,,,,9,,28.37269306930692,
2013-06-28,IBERDROLA,NATURGY,2.0DHA,false,7239,70850663,2.0,1,0,0.000692317645932555,0.01623412673630521,0.0006562624238692073,2013,2,commercial,5.5,9.364443999999999,585.3147395,5000.0,117.09253949999999,468.2222,27.464615384615392,,,,10,,29.174061269030133,
2013-09-28,IBERDROLA,NATURGY,2.0DHA,false,8839,88577299,2.0,1,0,0.0008453355391053521,0.015808797897286425,0.0009180196673687379,2013,3,commercial,5.5,9.141991333333333,627.9518141666667,5000.0,170.8522475,457.0995666666666,27.17554380438044,,,,11,,27.464615384615392,
2013-12-28,IBERDROLA,NATURGY,2.0DHA,false,9802,95769424,2.0,1,0,0.0009369372951704238,0.01540335618930148,0.0012454899975587249,2013,4,commercial,5.5,8.972895,644.7168515,5000.0,196.0721015,448.64475,29.133403249555723,cost_com,56.134488071754795,,12,,27.17554380438044,
2014-03-28,IBERDROLA,NATURGY,2.0DHA,false,11026,100542109,2.0,1,0,0.001053865063981251,0.015020492351688517,0.0015974285157190865,2014,1,commercial,5.5,8.943689,666.7010458333333,5000.0,219.51659583333333,447.18445,26.22592808890263,cost_com,41.32708791676314,,13,,29.133403249555723,56.134488071754795
2014-06-28,IBERDROLA,NATURGY,2.0DHA,false,12815,106736379,2.0,1,0,0.0012241119194590715,0.014535648450722307,0.001862770701628666,2014,2,commercial,5.5,10.861015,757.6959390000001,5000.0,214.645189,543.05075,19.941854379284077,cost_com,51.3346609800098,,14,,26.22592808890263,41.32708791676314
2014-09-28,IBERDROLA,NATURGY,2.0DHA,false,13548,106934262,2.0,1,0,0.0012937430886731589,0.014170726723033173,0.0020769790506821087,2014,3,commercial,5.5,9.975485666666666,718.8256313333335,5000.0,220.051348,498.77428333333336,19.140629987998793,cost_com,62.559251009538215,,15,,19.941854379284077,51.3346609800098
2014-12-28,IBERDROLA,NATURGY,2.0DHA,false,14882,109696275,2.0,1,0,0.0014199551114042661,0.014024370521075438,0.002369231647042019,2014,4,commercial,5.5,10.703588000000002,749.824512,5000.0,214.645112,535.1794,22.970609375,cost_com,63.01007042678492,,16,,19.140629987998793,62.559251009538215
2015-03-28,IBERDROLA,NATURGY,2.0DHA,false,16570,113064726,2.0,1,0,0.0015804348837936846,0.014020088405159028,0.002680825786287815,2015,1,commercial,5.5,10.91442625,760.4601665,5000.0,214.738854,545.7213125000001,21.19644444444444,cost_com,60.74430593351563,,17,,22.970609375,63.01007042678492
2015-06-28,IBERDROLA,NATURGY,2.0DHA,false,18156,117167340,2.0,1,0,0.0017309908959946762,0.013965004542945372,0.0030057804570403257,2015,2,commercial,5.5,10.398596833333333,740.1686736666667,5000.0,220.238832,519.9298416666667,20.685174603174598,cost_com,61.12545415480955,,18,,21.19644444444444,60.74430593351563
2015-09-28,IBERDROLA,NATURGY,2.0DHA,false,19050,117065047,2.0,1,0,0.0018147240133426512,0.013881447938282998,0.0032359244099336754,2015,3,commercial,5.5,10.7971875,754.5982455000001,5000.0,214.7388705,539.859375,19.784681818181813,cost_com,66.4008429698653,0.45,19,,20.685174603174598,61.12545415480955
2015-12-28,IBERDROLA,NATURGY,2.0DHA,false,19913,119527712,2.0,1,0,0.0018952240791012642,0.013740255604463984,0.003926739067722592,2015,4,commercial,5.5,10.256822,733.079965,5000.0,220.238865,512.8411,17.250215384615387,cost_com,61.91720304206288,0.503333333333333,20,,19.784681818181813,66.4008429698653
2016-03-28,IBERDROLA,NATURGY,2.0DHA,false,20950,127391478,2.0,1,0,0.0019922228185683157,0.013683004732266173,0.00454236312050371,2016,1,commercial,5.5,10.227431722222223,734.8493277777778,5000.0,223.47774166666667,511.37158611111107,16.677032967032964,cost_com,41.07921404084841,0.56,21,,17.250215384615387,61.91720304206288
2016-06-28,IBERDROLA,NATURGY,2.0DHA,false,21072,118479099,2.0,1,0,0.00200152717131076,0.013477158587498567,0.005808817110929647,2016,2,commercial,5.5,10.981223666666667,766.8250373333334,5000.0,217.763854,549.0611833333334,13.77505494505494,cost_com,38.340854277155344,0.62,22,,16.677032967032964,41.07921404084841
2016-09-28,IBERDROLA,NATURGY,2.0DHA,false,21726,122471058,2.0,1,0,0.0020613562312191574,0.013554702840119271,0.006185017490597185,2016,3,commercial,5.5,11.310526999999999,774.765226,5000.0,209.238876,565.52635,15.913043478260867,cost_com,48.9296041975602,0.68,23,,13.77505494505494,38.340854277155344
2016-12-28,IBERDROLA,NATURGY,2.0DHA,false,23595,128353391,2.0,1,0,0.002238938745881164,0.013701318264739443,0.006852035043020931,2016,4,commercial,5.5,10.931094333333334,767.16023,5000.0,220.6055133333333,546.5547166666666,21.726630434782614,cost_com,64.79191103079087,0.73,24,,15.913043478260867,48.9296041975602
2017-03-28,IBERDROLA,NATURGY,2.0DHA,false,26020,134238575,2.0,1,0,0.002466432068090966,0.013787089849030092,0.007695135346644609,2017,1,commercial,5.5,10.847033333333334,768.6404986666666,5000.0,226.28883199999999,542.3516666666667,25.128111111111107,cost_com,65.54420001143703,0.786666666666667,25,,21.726630434782614,64.79191103079087
2017-06-28,IBERDROLA,NATURGY,2.0DHA,false,27781,138112780,2.0,1,0,0.002629562832457822,0.01384881637017157,0.008437204267651465,2017,2,commercial,5.5,10.886846555555556,770.6311597777777,5000.0,226.28883199999999,544.3423277777778,17.81175824175824,cost_com,54.35361248986845,0.83,26,,25.128111111111107,65.54420001143703
2017-09-28,IBERDROLA,NATURGY,2.0DHA,false,29930,143414885,2.0,1,0,0.0028299710289634724,0.013910352417909094,0.009207853949667551,2017,3,commercial,5.5,10.927682333333333,772.6729486666667,5000.0,226.28883199999999,546.3841166666667,16.99130434782608,cost_com,55.41793205276342,0.876666666666667,27,,17.81175824175824,54.35361248986845
2017-12-28,IBERDROLA,NATURGY,2.0DHA,false,32697,153447883,2.0,1,0,0.003087567190257199,0.013987490522801415,0.010433724010945911,2017,4,commercial,5.5,11.131015666666666,782.8396153333333,5000.0,226.28883199999999,556.5507833333332,23.71152173913044,cost_com,66.34992796762626,0.916666666666667,28,,16.99130434782608,55.41793205276342
2018-03-28,IBERDROLA,NATURGY,2.0DHA,false,37213,174610727,2.0,1,0,0.003510234513058133,0.014440889529817421,0.012255494286259234,2018,1,commercial,5.5,11.379104333333334,795.2440486666666,5000.0,226.28883199999999,568.9552166666666,22.231777777777776,cost_com,56.58017998501195,0.953666666666667,29,,23.71152173913044,66.34992796762626
2018-06-28,IBERDROLA,NATURGY,2.0DHA,false,52003,220148226,2.0,1,0,0.004899454392432513,0.014982420923834932,0.013947470892089241,2018,2,commercial,5.5,11.443526555555556,798.4651597777778,5000.0,226.28883199999999,572.1763277777777,22.10758241758242,cost_com,59.15560580695156,0.975333333333333,30,,22.231777777777776,56.58017998501195
2018-09-28,IBERDROLA,NATURGY,2.0DHA,false,53800,226968419,2.0,1,0,0.005066897169676447,0.015483232243397918,0.01562968252404563,2018,3,commercial,5.5,11.5944395,811.0983069999999,5000.0,231.37633199999996,579.7219749999999,26.791847826086954,cost_com,72.09066251905138,0.988,31,,22.10758241758242,59.15560580695156
2018-12-28,IBERDROLA,NATURGY,2.0DHA,false,81733,301388854,2.0,1,0,0.007692452487461283,0.016977173840409823,0.01801970618601819,2018,4,commercial,5.5,12.532601333333334,850.6272466666666,5000.0,223.99718,626.6300666666666,26.06554347826087,cost_com,68.92695041200786,0.994666666666667,32,,26.791847826086954,72.09066251905138
2019-03-28,IBERDROLA,NATURGY,2.0DHA,false,134110,418648308,2.0,1,0,0.012612757497142121,0.018724080999653434,0.02130136834922977,2019,1,commercial,5.5,13.825299999999999,900.5038760000001,5000.0,209.238876,691.265,21.399111111111118,cost_com,60.97532713086873,0.997,33,,26.06554347826087,68.92695041200786
2019-06-28,IBERDROLA,NATURGY,2.0DHA,false,204963,576046302,2.0,1,0,0.0192560830847989,0.019900291852783688,0.02453771186102302,2019,2,commercial,5.5,13.5051,884.493876,5000.0,209.238876,675.255,14.987692307692306,cost_com,53.96070698317025,0.997,34,,21.399111111111118,60.97532713086873
2019-09-28,IBERDROLA,NATURGY,2.0DHA,false,202994,566265212,2.0,1,0,0.019052197430899486,0.021094221626216,0.02703380241292419,2019,3,commercial,5.5,13.3586505,910.3574556066666,5000.0,242.42493060666666,667.932525,12.6529347826087,cost_com,50.99766192330744,0.997666666666667,35,,14.987692307692306,53.96070698317025
2019-12-28,IBERDROLA,NATURGY,2.0DHA,false,237989,632770222,2.0,1,0,0.02231520026989513,0.022606061407330957,0.029915752474734134,2019,4,commercial,5.5,11.89502575,829.733171311111,5000.0,234.9818838111111,594.7512875,12.870326086956524,cost_com,47.115565525481394,0.998,36,,12.6529347826087,50.99766192330744
2011-03-28,IBERDROLA,NATURGY,2.1A,false,24301,380886263,2.1,0,0,0.002340867534119871,0.00030362596055906476,0.00025343905527630057,2011,1,,,,,,,,24.218298267326727,,,,1,,,
2011-06-28,IBERDROLA,NATURGY,2.1A,false,25993,390366637,2.1,0,0,0.0025000129843324313,0.0002644956606361015,0.00032730135750714666,2011,2,,,,,,,,24.724852532872333,,,,2,,24.218298267326727,
2011-09-28,IBERDROLA,NATURGY,2.1A,false,27998,401619260,2.1,0,0,0.0026896445323209813,0.00022902037877895633,0.00037129352515967543,2011,3,,,,,,,,23.921590159015903,,,,3,,24.724852532872333,
2011-12-28,IBERDROLA,NATURGY,2.1A,false,29859,415696823,2.1,0,0,0.002863669699834974,0.0001763719005323861,0.00039417537313110764,2011,4,,,,,,,,24.7368278750952,,,,4,,23.921590159015903,
2012-03-28,IBERDROLA,NATURGY,2.1A,false,32571,433692813,2.1,0,0,0.003121270725458984,0.0001396239429858997,0.0004167635744994357,2012,1,,,,,,,,24.85431200812388,,,,5,,24.7368278750952,
2012-06-28,IBERDROLA,NATURGY,2.1A,false,34863,451364655,2.1,0,0,0.0033380731936435764,0.00012868572332435437,0.00044628285447530935,2012,2,,,,,,,,24.80399649339934,,,,6,,24.85431200812388,
2012-09-28,IBERDROLA,NATURGY,2.1A,false,35538,451573366,2.1,0,0,0.003401246281412215,0.00011513589049859008,0.0004911699002815997,2012,3,,,,,,,,25.03041228738258,,,,7,,24.80399649339934,
2012-12-28,IBERDROLA,NATURGY,2.1A,false,34898,438962333,2.1,0,0,0.0033379078363264,0.00011133373607324,0.0005474865165663452,2012,4,,,,,,,,28.37269306930692,,,,8,,25.03041228738258,
2013-03-28,IBERDROLA,NATURGY,2.1A,false,33615,409909732,2.1,0,0,0.0032167371768310714,0.0001066982582825121,0.000622199170720084,2013,1,,,,,,,,29.174061269030133,,,,9,,28.37269306930692,
2013-06-28,IBERDROLA,NATURGY,2.1A,false,32642,393391083,2.1,0,0,0.0031217892800843292,0.00010175797420530991,0.0006957605849094264,2013,2,,,,,,,,27.464615384615392,,,,10,,29.174061269030133,
2013-09-28,IBERDROLA,NATURGY,2.1A,false,32319,375483465,2.1,0,0,0.0030908925544004835,0.00010061013543826569,0.0007793460016030676,2013,3,,,,,,,,27.17554380438044,,,,11,,27.464615384615392,
2013-12-28,IBERDROLA,NATURGY,2.1A,false,32798,366147632,2.1,0,0,0.003135040747500465,9.702013411528057e-5,0.0008651519545590192,2013,4,,,,,,,,29.133403249555723,cost_com,56.134488071754795,,12,,27.17554380438044,
2014-03-28,IBERDROLA,NATURGY,2.1A,false,33716,359805493,2.1,0,0,0.0032225752310168563,9.787391851231643e-5,0.0009884883449749772,2014,1,,,,,,,,26.22592808890263,cost_com,41.32708791676314,,13,,29.133403249555723,56.134488071754795
2014-06-28,IBERDROLA,NATURGY,2.1A,false,34409,360328242,2.1,0,0,0.003286809757055575,8.864423419883093e-5,0.00112983189881872,2014,2,,,,,,,,19.941854379284077,cost_com,51.3346609800098,,14,,26.22592808890263,41.32708791676314
2014-09-28,IBERDROLA,NATURGY,2.1A,false,34741,357361657,2.1,0,0,0.003317532376999868,8.336564189634394e-5,0.001262421289655976,2014,3,,,,,,,,19.140629987998793,cost_com,62.559251009538215,,15,,19.941854379284077,51.3346609800098
2014-12-28,IBERDROLA,NATURGY,2.1A,false,33744,341655211,2.1,0,0,0.0032196590027701623,6.850744321920865e-5,0.0014368434365432633,2014,4,,,,,,,,22.970609375,cost_com,63.01007042678492,,16,,19.140629987998793,62.559251009538215
2015-03-28,IBERDROLA,NATURGY,2.1A,false,32557,320517835,2.1,0,0,0.003105263639811164,6.218729898814016e-5,0.0015811979181370975,2015,1,,,,,,,,21.19644444444444,cost_com,60.74430593351563,,17,,22.970609375,63.01007042678492
2015-06-28,IBERDROLA,NATURGY,2.1A,false,32259,308422829,2.1,0,0,0.003075569250599926,5.882470713971774e-5,0.0017263192417809872,2015,2,,,,,,,,20.685174603174598,cost_com,61.12545415480955,,18,,21.19644444444444,60.74430593351563
2015-09-28,IBERDROLA,NATURGY,2.1A,false,31639,301044198,2.1,0,0,0.0030139660397978025,5.6870878528376e-5,0.0018242501236489118,2015,3,,,,,,,,19.784681818181813,cost_com,66.4008429698653,0.45,19,,20.685174603174598,61.12545415480955
2015-12-28,IBERDROLA,NATURGY,2.1A,false,31582,301928299,2.1,0,0,0.0030058236763007146,5.282224496063886e-5,0.0019249187465385964,2015,4,,,,,,,,17.250215384615387,cost_com,61.91720304206288,0.503333333333333,20,,19.784681818181813,66.4008429698653
2016-03-28,IBERDROLA,NATURGY,2.1A,false,32085,304874115,2.1,0,0,0.0030510963786999712,5.030481484594935e-5,0.0020496596960105713,2016,1,,,,,,,,16.677032967032964,cost_com,41.07921404084841,0.56,21,,17.250215384615387,61.91720304206288
2016-06-28,IBERDROLA,NATURGY,2.1A,false,31934,299590652,2.1,0,0,0.0030332559172664107,4.692266622188285e-5,0.0021871281628037947,2016,2,,,,,,,,13.77505494505494,cost_com,38.340854277155344,0.62,22,,16.677032967032964,41.07921404084841
2016-09-28,IBERDROLA,NATURGY,2.1A,false,31194,292303025,2.1,0,0,0.0029596771737388566,4.430881708456902e-5,0.002302540413294049,2016,3,,,,,,,,15.913043478260867,cost_com,48.9296041975602,0.68,23,,13.77505494505494,38.340854277155344
2016-12-28,IBERDROLA,NATURGY,2.1A,false,30393,282815345,2.1,0,0,0.002884003615323849,4.336490811051884e-5,0.0024306173331530415,2016,4,,,,,,,,21.726630434782614,cost_com,64.79191103079087,0.73,24,,15.913043478260867,48.9296041975602
2017-03-28,IBERDROLA,NATURGY,2.1A,false,29795,274953574,2.1,0,0,0.002824263776662965,4.246585574576299e-5,0.002562928142084687,2017,1,,,,,,,,25.128111111111107,cost_com,65.54420001143703,0.786666666666667,25,,21.726630434782614,64.79191103079087
2017-06-28,IBERDROLA,NATURGY,2.1A,false,29238,268513507,2.1,0,0,0.0027674726646053707,4.155279088042129e-5,0.0026890997469539153,2017,2,,,,,,,,17.81175824175824,cost_com,54.35361248986845,0.83,26,,25.128111111111107,65.54420001143703
